FNAME,LNAME,SID,GENDER,AGE,ADDRESS_AREA,ADDRESS_ROAD,ADDRESS_BUILDING,ADDRESS-ROOM,PHONE,SUBJECT,,,,,,,CREDITS
Ma,Man Tin,10220679,F,17,North District,FAIRVIEW PARK BOULEVARD,Nam Shan Estate,1678,14993467,Higher Diploma in Information Security,,,,,,,20
Ma,Man Koeng,10220680,F,17,Tai Po District,FAIRVIEW PARK ROAD EAST,Nam Shan Estate,1679,13163214,Higher Diploma in Engineering,,,,,,,20
Ma,Tin Tai,10220681,F,18,Sai Kung District,FAIRVIEW PARK ROAD NORTH,Hoi Lai Estate,1680,11035181,Associate of Science,,,,,,,20
Ma,Tin Zung,10220682,M,18,Sha Tin District,FAIRVIEW PARK ROAD SOUTH,Hoi Lai Estate,1681,15073356,Associate of Nursing Studies,,,,,,,20
Ma,Tin Siu,10220683,F,17,Kwai Tsing District,FAIRVIEW PARK ROAD WEST,Hoi Lai Estate,1682,16961376,Higher Diploma in Global Supply Chain Management,,,,,,,20
Ma,Tin Jat,10220684,M,19,Central and Western District,"FAIRVIEW PARK SECTION B, 1ST STREET",Hoi Lai Estate,1683,14840505,Higher Diploma in Visual Communication,,,,,,,20
Ma,Tin Ji,10220685,F,21,Wan Chai District,"FAIRVIEW PARK SECTION B, 2ND STREET",Hoi Lai Estate,1684,15587943,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Ma,Tin Saam,10220686,F,18,Eastern District,"FAIRVIEW PARK SECTION B, 3RD STREET",Kai Ching Estate,1685,18125535,Higher Diploma in Library and Information Management,,,,,,,20
Ma,Tin Sam,10220687,F,19,Southern District,"FAIRVIEW PARK SECTION B, 4TH STREET",Kai Ching Estate,1686,15496857,Associate of Arts in Languages and Humanities,,,,,,,20
Ma,Tin Man,10220688,M,18,Yau Tsim Mong District,"FAIRVIEW PARK SECTION B, 5TH STREET",Kai Ching Estate,1687,19429790,Associate of Engineering,,,,,,,20
Ma,Tin Tin,10220689,M,21,Sham Shui Po District,"FAIRVIEW PARK SECTION B, 6TH STREET",Kai Ching Estate,1688,11169809,Higher Diploma in Interior Design,,,,,,,20
Ma,Tin Koeng,10220690,F,20,Kowloon City District,"FAIRVIEW PARK SECTION B, 7TH STREET",Kai Ching Estate,1689,14000524,Associate of Arts in Languages and Humanities,,,,,,,20
Ma,Koeng Tai,10220691,F,17,Wong Tai Sin District,"FAIRVIEW PARK SECTION C, 1ST STREET",Hung Hom Estate,1690,15566122,Higher Diploma in Data Science,,,,,,,20
Ma,Koeng Zung,10220692,M,22,Kwun Tong District,"FAIRVIEW PARK SECTION C, 2ND STREET",Hung Hom Estate,1691,14478377,Higher Diploma in Marketing,,,,,,,20
Ma,Koeng Siu,10220693,M,19,Tsuen Wan District,"FAIRVIEW PARK SECTION C, 3RD STREET",Hung Hom Estate,1692,14817989,Higher Diploma in Engineering,,,,,,,20
Ma,Koeng Jat,10220694,F,20,Tuen Mun District,"FAIRVIEW PARK SECTION C, 4TH STREET",Hung Hom Estate,1693,17376867,Higher Diploma in Aviation Studies,,,,,,,20
Ma,Koeng Ji,10220695,F,21,Yuen Long District,"FAIRVIEW PARK SECTION C, 5TH STREET",Hung Hom Estate,1694,10036629,Higher Diploma in Global Supply Chain Management,,,,,,,20
Ma,Koeng Saam,10220696,F,19,North District,"FAIRVIEW PARK SECTION C, 6TH STREET",Hung Hom Estate,1695,19652381,Associate of Arts in English Language and Literature,,,,,,,20
Ma,Koeng Sam,10220697,F,21,Tai Po District,"FAIRVIEW PARK SECTION C, 7TH STREET",Hung Hom Estate,1696,19519348,Higher Diploma in Translation and Interpretation,,,,,,,20
Ma,Koeng Man,10220698,M,17,Sai Kung District,"FAIRVIEW PARK SECTION C, 8TH STREET",Shatin Pass Estate,1697,16634116,Associate of Arts in English Language and Literature,,,,,,,20
Ma,Koeng Tin,10220699,F,18,Sha Tin District,"FAIRVIEW PARK SECTION C, 9TH STREET",Shatin Pass Estate,1698,12119420,Higher Diploma in Healthcare and Health Plan Administration,,,,,,,20
Ma,Koeng Koeng,10220700,F,18,Kwai Tsing District,"FAIRVIEW PARK SECTION D, 1ST STREET",Shatin Pass Estate,1699,15621809,Higher Diploma in Translation and Interpretation,,,,,,,20
Joeng,Tai Tai,10220701,F,20,Central and Western District,"FAIRVIEW PARK SECTION D, 2ND STREET",Shatin Pass Estate,1700,11995955,Associate of Geography,,,,,,,20
Joeng,Tai Zung,10220702,M,21,Wan Chai District,"FAIRVIEW PARK SECTION D, 3RD STREET",Kai Chuen Court,1701,12394176,Higher Diploma in eSports,,,,,,,20
Joeng,Tai Siu,10220703,M,17,Eastern District,"FAIRVIEW PARK SECTION D, 4TH STREET",Kai Chuen Court,1702,15333971,Higher Diploma in Airline and Airport Services,,,,,,,20
Joeng,Tai Jat,10220704,F,19,Southern District,"FAIRVIEW PARK SECTION E, 1ST STREET",Kai Chuen Court,1703,19392336,Higher Diploma in Business,,,,,,,20
Joeng,Tai Ji,10220705,M,21,Yau Tsim Mong District,"FAIRVIEW PARK SECTION E, 2ND STREET",Tsz Lok Estate,1704,18160119,Associate of Arts in Languages and Humanities,,,,,,,20
Joeng,Tai Saam,10220706,M,19,Sham Shui Po District,"FAIRVIEW PARK SECTION E, 3RD STREET",Tsz Lok Estate,1705,11519328,Associate of Arts in Languages and Humanities,,,,,,,20
Joeng,Tai Sam,10220707,M,22,Kowloon City District,"FAIRVIEW PARK SECTION E, 4TH STREET",Tsz Lok Estate,1706,16468028,Higher Diploma in Information Security,,,,,,,20
Joeng,Tai Man,10220708,M,18,Wong Tai Sin District,"FAIRVIEW PARK SECTION F, 10TH STREET",Tsz Lok Estate,1707,16861551,Higher Diploma in Geotechnical Engineering,,,,,,,20
Joeng,Tai Tin,10220709,M,17,Kwun Tong District,"FAIRVIEW PARK SECTION F, 1ST STREET",Tsz Lok Estate,1708,19944132,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Joeng,Tai Koeng,10220710,M,18,Tsuen Wan District,"FAIRVIEW PARK SECTION F, 2ND STREET",Tsz Ching Estate,1709,10097467,Higher Diploma in Airline and Airport Services,,,,,,,20
Joeng,Zung Tai,10220711,F,20,Tuen Mun District,"FAIRVIEW PARK SECTION F, 3RD STREET",Tsz Ching Estate,1710,11156482,Higher Diploma in Data Science,,,,,,,20
Joeng,Zung Zung,10220712,M,17,Yuen Long District,"FAIRVIEW PARK SECTION F, 4TH STREET",Tsz Ching Estate,1711,16834872,Associate of Arts in English Language and Literature,,,,,,,20
Joeng,Zung Siu,10220713,M,20,North District,"FAIRVIEW PARK SECTION F, 5TH STREET",Tsz Ching Estate,1712,11560324,Higher Diploma in Marketing,,,,,,,20
Joeng,Zung Jat,10220714,M,22,Tai Po District,"FAIRVIEW PARK SECTION F, 6TH STREET",Upper Wong Tai Sin Estate,1713,19434724,Higher Diploma in New Media and Communication,,,,,,,20
Joeng,Zung Ji,10220715,F,18,Sai Kung District,"FAIRVIEW PARK SECTION F, 7TH STREET",Upper Wong Tai Sin Estate,1714,14585083,Associate of Geography,,,,,,,20
Joeng,Zung Saam,10220716,F,21,Sha Tin District,"FAIRVIEW PARK SECTION F, 8TH STREET",Upper Wong Tai Sin Estate,1715,12406322,Associate of Arts in Languages and Humanities,,,,,,,20
Joeng,Zung Sam,10220717,F,20,Kwai Tsing District,"FAIRVIEW PARK SECTION F, 9TH STREET",Fu Shan Estate,1716,17465978,Associate of Chinese Medicine,,,,,,,20
Joeng,Zung Man,10220718,F,20,Sai Kung District,"FAIRVIEW PARK SECTION G, 1ST STREET",Fu Shan Estate,1717,13751820,Higher Diploma in Information Security,,,,,,,20
Joeng,Zung Tin,10220719,M,21,Central and Western District,"FAIRVIEW PARK SECTION G, 2ND STREET",Fu Shan Estate,1718,10862727,Higher Diploma in New Media and Communication,,,,,,,20
Joeng,Zung Koeng,10220720,F,18,Wan Chai District,"FAIRVIEW PARK SECTION H, 1ST STREET",Fu Shan Estate,1719,15368646,Higher Diploma in Translation and Interpretation,,,,,,,20
Joeng,Siu Tai,10220721,M,17,Eastern District,"FAIRVIEW PARK SECTION H, 2ND STREET",Fu Shan Estate,1720,14637394,Higher Diploma in Business,,,,,,,20
Joeng,Siu Zung,10220722,F,19,Southern District,"FAIRVIEW PARK SECTION H, 3RD STREET",Chuk Yuen South Estate,1721,19533727,Higher Diploma in Business,,,,,,,20
Joeng,Siu Siu,10220723,F,21,Yau Tsim Mong District,"FAIRVIEW PARK SECTION I, 1ST STREET",Chuk Yuen South Estate,1722,12212027,Associate of Arts in English Language and Literature,,,,,,,20
Joeng,Siu Jat,10220724,F,19,Sham Shui Po District,"FAIRVIEW PARK SECTION I, 2ND STREET",Chuk Yuen South Estate,1723,13259231,Higher Diploma in Library and Information Management,,,,,,,20
Joeng,Siu Ji,10220725,M,19,Kowloon City District,"FAIRVIEW PARK SECTION I, 3RD STREET",Chuk Yuen South Estate,1724,11475209,Higher Diploma in Business,,,,,,,20
Joeng,Siu Saam,10220726,M,19,Wong Tai Sin District,"FAIRVIEW PARK SECTION I, 4TH STREET",Chuk Yuen South Estate,1725,17323715,Associate of Engineering,,,,,,,20
Joeng,Siu Sam,10220727,F,20,Kwun Tong District,"FAIRVIEW PARK SECTION I, 5TH STREET",Chuk Yuen South Estate,1726,10195418,Higher Diploma in Airline and Airport Services,,,,,,,20
Joeng,Siu Man,10220728,F,21,Tsuen Wan District,"FAIRVIEW PARK SECTION J, 1ST STREET",Mei Tung Estate,1727,16091510,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Joeng,Siu Tin,10220729,F,17,Tuen Mun District,"FAIRVIEW PARK SECTION J, 2ND STREET",Mei Tung Estate,1728,13703167,Higher Diploma in Healthcare and Health Plan Administration,,,,,,,20
Joeng,Siu Koeng,10220730,F,17,Yuen Long District,"FAIRVIEW PARK SECTION J, 3RD STREET",Mei Tung Estate,1729,10610128,Higher Diploma in Chinese for Professional Communication,,,,,,,20
Joeng,Jat Tai,10220731,F,20,North District,"FAIRVIEW PARK SECTION J, 4TH STREET",Mei Tung Estate,1730,11408745,Higher Diploma in Information Security,,,,,,,20
Joeng,Jat Zung,10220732,F,17,Tai Po District,"FAIRVIEW PARK SECTION J, 5TH STREET",Mei Tung Estate,1731,16673804,Higher Diploma in New Media and Communication,,,,,,,20
Joeng,Jat Siu,10220733,M,19,Sai Kung District,"FAIRVIEW PARK SECTION K, 1ST STREET",Mei Tung Estate,1732,17182404,Higher Diploma in Geotechnical Engineering,,,,,,,20
Joeng,Jat Jat,10220734,M,20,Sha Tin District,"FAIRVIEW PARK SECTION K, 2ND STREET",Mei Tung Estate,1733,19117367,Higher Diploma in Data Science,,,,,,,20
Joeng,Jat Ji,10220735,F,17,Kwai Tsing District,"FAIRVIEW PARK SECTION K, 3RD STREET",Mei Tung Estate,1734,10060628,Higher Diploma in Data Science,,,,,,,20
Joeng,Jat Saam,10220736,F,20,Central and Western District,"FAIRVIEW PARK SECTION K, 4TH STREET",Mei Tung Estate,1735,11370142,Higher Diploma in Aviation and Piloting,,,,,,,20
Joeng,Jat Sam,10220737,M,20,Wan Chai District,"FAIRVIEW PARK SECTION K, 5TH STREET",Mei Tung Estate,1736,18415273,Higher Diploma in Interior Design,,,,,,,20
Joeng,Jat Man,10220738,M,18,Eastern District,"FAIRVIEW PARK SECTION L, 1ST STREET",Mei Tung Estate,1737,12637220,Higher Diploma in Library and Information Management,,,,,,,20
Joeng,Jat Tin,10220739,M,21,Southern District,"FAIRVIEW PARK SECTION L, 2ND STREET",Mei Tung Estate,1738,13604809,Associate of Chinese Medicine,,,,,,,20
Joeng,Jat Koeng,10220740,F,18,Yau Tsim Mong District,"FAIRVIEW PARK SECTION L, 3RD STREET",Mei Tung Estate,1739,16424954,Associate of Engineering,,,,,,,20
Joeng,Ji Tai,10220741,M,21,Sham Shui Po District,"FAIRVIEW PARK SECTION L, 4TH STREET",Mei Tung Estate,1740,15944674,Associate of Social Sciences,,,,,,,20
Joeng,Ji Zung,10220742,F,19,Kowloon City District,"FAIRVIEW PARK SECTION L, 5TH STREET",Mei Tung Estate,1741,14840317,Higher Diploma in Aviation and Piloting,,,,,,,20
Joeng,Ji Siu,10220743,F,22,Wong Tai Sin District,"FAIRVIEW PARK SECTION M, 1ST STREET",Mei Tung Estate,1742,10462739,Higher Diploma in Aviation and Piloting,,,,,,,20
Joeng,Ji Jat,10220744,F,18,Kwun Tong District,"FAIRVIEW PARK SECTION M, 2ND STREET",Mei Tung Estate,1743,10677168,Associate of Geography,,,,,,,20
Joeng,Ji Ji,10220745,F,22,Tsuen Wan District,"FAIRVIEW PARK SECTION M, 3RD STREET",Choi Fook Estate,1744,18985092,Higher Diploma in Visual Communication,,,,,,,20
Joeng,Ji Saam,10220746,F,18,Tuen Mun District,"FAIRVIEW PARK SECTION M, 4TH STREET",Choi Fook Estate,1745,18707206,Higher Diploma in Architectural Studies,,,,,,,20
Joeng,Ji Sam,10220747,F,20,Yuen Long District,"FAIRVIEW PARK SECTION M, 5TH STREET",Choi Fook Estate,1746,15123308,Higher Diploma in eSports,,,,,,,20
Joeng,Ji Man,10220748,F,17,North District,"FAIRVIEW PARK SECTION M, 6TH STREET",Choi Fook Estate,1747,17412739,Higher Diploma in eSports,,,,,,,20
Joeng,Ji Tin,10220749,M,20,Tai Po District,FAN KAM ROAD,Choi Tak Estate,1748,16321874,Higher Diploma in New Media and Communication,,,,,,,20
Joeng,Ji Koeng,10220750,M,21,Sai Kung District,FAN LENG LAU ROAD,Choi Tak Estate,1749,12405367,Higher Diploma in Dental Hygiene,,,,,,,20
Joeng,Saam Tai,10220751,F,22,Sha Tin District,FAN WA STREET,Choi Tak Estate,1750,16347593,Higher Diploma in Chinese for Professional Communication,,,,,,,20
Joeng,Saam Zung,10220752,M,22,Kwai Tsing District,FANLING HIGHWAY,Choi Tak Estate,1751,16701720,Associate of Science,,,,,,,20
Joeng,Saam Siu,10220753,M,18,Central and Western District,FANLING STATION ROAD,Tsui Ping (South) Estate,1752,18018320,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Joeng,Saam Jat,10220754,M,22,Wan Chai District,FANTASY ROAD,Tsui Ping (South) Estate,1753,16113433,Associate of Social Sciences,,,,,,,20
Joeng,Saam Ji,10220755,M,18,Eastern District,FARM ROAD,Tsui Ping (South) Estate,1754,16962177,Higher Diploma in Marketing,,,,,,,20
Joeng,Saam Saam,10220756,M,17,Southern District,FAT HING STREET,On Tat Estate,1755,15663082,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Joeng,Saam Sam,10220757,M,17,Yau Tsim Mong District,FAT KWONG STREET,On Tat Estate,1756,10284455,Associate of Arts in English Language and Literature,,,,,,,20
Joeng,Saam Man,10220758,F,21,Sham Shui Po District,FAT KWONG STREET FLYOVER,On Tat Estate,1757,18934962,Higher Diploma in Architectural Studies,,,,,,,20
Joeng,Saam Tin,10220759,M,22,Kowloon City District,FAT LEE STREET,On Tat Estate,1758,19907679,Higher Diploma in Airline and Airport Services,,,,,,,20
Joeng,Saam Koeng,10220760,M,21,Wong Tai Sin District,FAT TSEUNG STREET,Lower Ngau Tau Kok Estate,1759,18115558,Associate of Biomedical Sciences,,,,,,,20
Joeng,Sam Tai,10220761,M,22,Kwun Tong District,FAT TSEUNG STREET WEST,Lower Ngau Tau Kok Estate,1760,15318828,Higher Diploma in New Media and Communication,,,,,,,20
Joeng,Sam Zung,10220762,M,20,Tsuen Wan District,FUK WA STREET,Lower Ngau Tau Kok Estate,1761,19327469,Associate of Social Sciences,,,,,,,20
Joeng,Sam Siu,10220763,M,21,Tuen Mun District,FUK WANG STREET,Lower Ngau Tau Kok Estate,1762,13394227,Higher Diploma in Global Supply Chain Management,,,,,,,20
Joeng,Sam Jat,10220764,F,18,Yuen Long District,FUK WING STREET,Wo Lok Estate,1763,14411962,Higher Diploma in Interior Design,,,,,,,20
Joeng,Sam Ji,10220765,M,17,North District,FUK WO ROAD,Wo Lok Estate,1764,15614261,Associate of Chinese Medicine,,,,,,,20
Joeng,Sam Saam,10220766,F,21,Tai Po District,FUK YAN STREET,Wo Lok Estate,1765,19933264,Associate of Geography,,,,,,,20
Joeng,Sam Sam,10220767,F,19,Sai Kung District,FUK YUEN STREET,Wo Lok Estate,1766,18696531,Higher Diploma in Information Technology,,,,,,,20
Joeng,Sam Man,10220768,M,20,Sha Tin District,FUNG CHEUNG PATH,Wan Hon Estate,1767,15854533,Higher Diploma in eSports,,,,,,,20
Joeng,Sam Tin,10220769,M,17,Kwai Tsing District,FUNG CHEUNG ROAD,Wan Hon Estate,1768,18101016,Higher Diploma in Data Science,,,,,,,20
Joeng,Sam Koeng,10220770,M,22,Central and Western District,FUNG CHI ROAD,Wan Hon Estate,1769,12405936,Associate of Science,,,,,,,20
Joeng,Man Tai,10220771,M,18,Wan Chai District,FUNG CHUK ROAD,Wan Hon Estate,1770,14503304,Higher Diploma in Business,,,,,,,20
Joeng,Man Zung,10220772,F,20,Eastern District,FUNG FAI TERRACE,Wan Hon Estate,1771,13695116,Higher Diploma in Data Science,,,,,,,20
Joeng,Man Siu,10220773,M,21,Southern District,FUNG FAN PATH,Wan Hon Estate,1772,10938365,Higher Diploma in Engineering,,,,,,,20
Joeng,Man Jat,10220774,M,20,Yau Tsim Mong District,FUNG HA ROAD,Hing Tin Estate,1773,10235785,Higher Diploma in Dental Hygiene,,,,,,,20
Joeng,Man Ji,10220775,M,20,Sham Shui Po District,FUNG HEUNG STREET,Hing Tin Estate,1774,11675743,Higher Diploma in Information Technology,,,,,,,20
Joeng,Man Saam,10220776,F,21,Kowloon City District,FUNG KAM STREET,Hing Tin Estate,1775,19213280,Associate of Biomedical Sciences,,,,,,,20
Joeng,Man Sam,10220777,F,18,Wong Tai Sin District,FUNG KAT HEUNG ROAD,Hing Tin Estate,1776,16916596,Higher Diploma in Data Science,,,,,,,20
Joeng,Man Man,10220778,F,20,Kwun Tong District,FUNG KI ROAD,Shun Lee Estate,1777,13196261,Higher Diploma in Architectural Studies,,,,,,,20
Joeng,Man Tin,10220779,F,22,Tsuen Wan District,FUNG KONG TSUEN ROAD,Shun Lee Estate,1778,13870896,Associate of Science,,,,,,,20
Joeng,Man Koeng,10220780,F,17,Tuen Mun District,FUNG KWAN PATH,Shun Lee Estate,1779,14865336,Higher Diploma in Visual Communication,,,,,,,20
Joeng,Tin Tai,10220781,F,20,Yuen Long District,FUNG KWAN STREET,Tak Tin Estate,1780,15958539,Associate of Chinese Medicine,,,,,,,20
Joeng,Tin Zung,10220782,F,21,North District,FUNG LAI ROAD,Tak Tin Estate,1781,11775952,Associate of Social Sciences,,,,,,,20
Joeng,Tin Siu,10220783,M,17,Tai Po District,FUNG LOK LANE,Tak Tin Estate,1782,14527503,Associate of Biomedical Sciences,,,,,,,20
Joeng,Tin Jat,10220784,F,21,Sai Kung District,FUNG MAT ROAD,Tak Tin Estate,1783,19821988,Associate of Biomedical Sciences,,,,,,,20
Joeng,Tin Ji,10220785,M,21,Sha Tin District,FUNG MEI PATH,Tsui Ping (North) Estate,1784,17175310,Associate of Business Administration,,,,,,,20
Joeng,Tin Saam,10220786,F,21,Kwai Tsing District,FUNG MO STREET,Tsui Ping (North) Estate,1785,18547627,Higher Diploma in Data Science,,,,,,,20
Joeng,Tin Sam,10220787,F,21,Central and Western District,FUNG NAM LANE,Tsui Ping (North) Estate,1786,16159689,Higher Diploma in Library and Information Management,,,,,,,20
Joeng,Tin Man,10220788,M,18,Wan Chai District,FUNG NAM ROAD,Tsui Ping (North) Estate,1787,12246050,Higher Diploma in Marketing,,,,,,,20
Joeng,Tin Tin,10220789,M,17,Eastern District,FUNG NIN ROAD,Backingham Building金漢大廈,1788,14377286,Higher Diploma in Business,,,,,,,20
Joeng,Tin Koeng,10220790,M,21,Southern District,FUNG ON STREET,Baguio Villa碧瑤灣,1789,15811290,Higher Diploma in Dental Hygiene,,,,,,,20
Joeng,Koeng Tai,10220791,M,20,Yau Tsim Mong District,FUNG PING LANE,Banyan Garden泓景臺,1790,10480727,Higher Diploma in eSports,,,,,,,20
Joeng,Koeng Zung,10220792,F,22,Sham Shui Po District,FUNG SAU ROAD,Banyan Mall泓景滙,1791,13052257,Higher Diploma in Interior Design,,,,,,,20
Joeng,Koeng Siu,10220793,F,22,Kowloon City District,FUNG SHEK STREET,Banyan Villas榕蔭園,1792,11053850,Higher Diploma in Healthcare and Health Plan Administration,,,,,,,20
Joeng,Koeng Jat,10220794,F,22,Wong Tai Sin District,FUNG SHING STREET,Bao Hua Building保華大廈,1793,10087398,Higher Diploma in Information Technology,,,,,,,20
Joeng,Koeng Ji,10220795,F,17,Kwun Tong District,FUNG SHUE WO ROAD,Bailey Garden碧麗花園,1794,13534829,Higher Diploma in eSports,,,,,,,20
Joeng,Koeng Saam,10220796,F,19,Tsuen Wan District,FUNG SHUN STREET,Baily Court百利軒,1795,16679430,Higher Diploma in New Media and Communication,,,,,,,20
Joeng,Koeng Sam,10220797,M,20,Tuen Mun District,FUNG TAK ROAD,Baker Residences御悅,1796,16246924,Higher Diploma in eSports,,,,,,,20
Joeng,Koeng Man,10220798,F,17,Yuen Long District,FUNG TIN STREET,Baker View東海雅園,1797,18764025,Higher Diploma in Healthcare and Health Plan Administration,,,,,,,20
Joeng,Koeng Tin,10220799,M,19,North District,FUNG UN STREET,Beach Pointe海灣閣,1798,19088089,Associate of Arts in English Language and Literature,,,,,,,20
Joeng,Koeng Koeng,10220800,M,18,Tai Po District,FUNG WAH STREET,Beacon Heights畢架山花園,1799,19849151,Higher Diploma in Marketing,,,,,,,20
Wu,Tai Tai,10220801,M,20,Sai Kung District,FUNG WAN ROAD,Bel Mount Garden百麗花園,1800,18985256,Higher Diploma in Chinese for Professional Communication,,,,,,,20
Wu,Tai Zung,10220802,M,17,Sha Tin District,FUNG WO LANE,Bel Shine Centre百營中心,1801,18877180,Higher Diploma in Business,,,,,,,20
Wu,Tai Siu,10220803,F,20,Kwai Tsing District,FUNG WONG TERRACE,Bel Trade Commercial Building百營商業大廈,1802,17052694,Higher Diploma in Architectural Studies,,,,,,,20
Wu,Tai Jat,10220804,M,21,Central and Western District,FUNG YAU PATH,Bel-Air House衛德臺,1803,13016701,Associate of Arts in English Language and Literature,,,,,,,20
Wu,Tai Ji,10220805,F,22,Wan Chai District,FUNG YAU STREET EAST,Belaire Heights碧儷閣,1804,19705663,Higher Diploma in Global Supply Chain Management,,,,,,,20
Wu,Tai Saam,10220806,F,18,Eastern District,FUNG YAU STREET NORTH,Belcher Court寶翠閣,1805,13227818,Higher Diploma in Geotechnical Engineering,,,,,,,20
Wu,Tai Sam,10220807,M,22,Southern District,FUNG YAU STREET SOUTH,Belcher's Hill寶雅山,1806,12581419,Associate of Chinese Medicine,,,,,,,20
Wu,Tai Man,10220808,M,17,Yau Tsim Mong District,FUNG YI STREET,Belfran Court巴芬閣,1807,13671136,Associate of Nursing Studies,,,,,,,20
Wu,Tai Tin,10220809,M,17,Sham Shui Po District,FUNG YIP STREET,Belfran Mansion福園,1808,14298223,Higher Diploma in Architectural Studies,,,,,,,20
Wu,Tai Koeng,10220810,M,22,Kowloon City District,FUNG YU ROAD,Belfran Peak,1809,14787439,Higher Diploma in eSports,,,,,,,20
Wu,Zung Tai,10220811,M,18,Wong Tai Sin District,FUNG YUEN ROAD,Belgian Bank Building華比銀行大廈,1810,18325913,Higher Diploma in Information Security,,,,,,,20
Wu,Zung Zung,10220812,F,18,Kwun Tong District,GAGE STREET,Belgravia,1811,17765562,Higher Diploma in Interior Design,,,,,,,20
Wu,Zung Siu,10220813,F,20,Tsuen Wan District,GALLEN BOULEVARD,Belgravia Heights碧濤閣,1812,15900564,Associate of Social Sciences,,,,,,,20
Wu,Zung Jat,10220814,F,17,Tuen Mun District,GARDEN ROAD,Sai Wan Estate,1813,16790113,Higher Diploma in Airline and Airport Services,,,,,,,20
Wu,Zung Ji,10220815,F,20,Yuen Long District,GASCOIGNE ROAD,Central & Western,1814,18430786,Higher Diploma in Data Science,,,,,,,20
Wu,Zung Saam,10220816,F,21,North District,GASCOIGNE ROAD FLYOVER,Chai Wan Estate,1815,18269775,Higher Diploma in Public Relations and Corporate Communications,,,,,,,20
Wu,Zung Sam,10220817,F,22,Tai Po District,GATEWAY BOULEVARD,Wah Ha Estate,1816,12749167,"Associate of Arts in Media, Cultural and Creative Studies",,,,,,,20
Wu,Zung Man,10220818,F,18,Sai Kung District,GENEVA EAST AVENUE,Lin Tsui Estate,1817,14321789,Higher Diploma in Translation and Interpretation,,,,,,,20
Wu,Zung Tin,10220819,F,20,Sha Tin District,GENEVA SOUTH AVENUE,Yue Wan Estate,1818,15202664,Associate of Chinese Medicine,,,,,,,20
Wu,Zung Koeng,10220820,M,17,Kwai Tsing District,GENOVA BOULEVARD,Yiu Tung Estate,1819,14836821,Higher Diploma in Aviation and Piloting,,,,,,,20
Wu,Siu Tai,10220821,F,17,Southern District,GEORGE'S LANE,Tsui Wan Estate,1820,18749251,Associate of Social Sciences,,,,,,,20
Wu,Siu Zung,10220822,F,17,Wan Chai District,GERANIUM PATH,Tsui Wan Estate,1821,10932566,Higher Diploma in Dental Hygiene,,,,,,,20
Wu,Siu Siu,10220823,F,21,Eastern District,GILLIES AVENUE NORTH,Yue Wan Estate,1822,19529943,Associate of Chinese Medicine,,,,,,,20
Wu,Siu Jat,10220824,F,19,Southern District,GILLIES AVENUE SOUTH,Yiu Tung Estate,1823,17885597,Associate of Nursing Studies,,,,,,,20
Wu,Siu Ji,10220825,M,21,Yau Tsim Mong District,GILMAN STREET,Wan Tsui Estate,1824,11429856,Associate of Nursing Studies,,,,,,,20
Wu,Siu Saam,10220826,M,21,Sham Shui Po District,GILMAN'S BAZAAR,Hing Tung Estate,1825,12628502,Higher Diploma in Aviation and Piloting,,,,,,,20
Wu,Siu Sam,10220827,M,17,Kowloon City District,GINKGO DRIVE,Tsui Wan Estate,1826,17216533,Associate of Arts in English Language and Literature,,,,,,,20
Wu,Siu Man,10220828,M,21,Wong Tai Sin District,GINKGO ROAD,Hing Wah (2) Estate,1827,18956722,Higher Diploma in New Media and Communication,,,,,,,20
Wu,Siu Tin,10220829,M,22,Kwun Tong District,GLASS STREET,Central & Western,1828,14011744,Associate of Science,,,,,,,20
Wu,Siu Koeng,10220830,M,20,Tsuen Wan District,GLEE PATH,Chai Wan Estate,1829,14270665,Higher Diploma in Chinese for Professional Communication,,,,,,,20
Wu,Jat Tai,10220831,F,19,Tuen Mun District,GLENEALY,Wah Ha Estate,1830,14002099,Associate of Biomedical Sciences,,,,,,,20
Wu,Jat Zung,10220832,M,19,Yuen Long District,GLOUCESTER ROAD,Tsui Wan Estate,1831,18381382,Associate of Arts in English Language and Literature,,,,,,,20
Wu,Jat Siu,10220833,M,20,North District,GMELINA PATH,Tsui Wan Estate,1832,11331633,Associate of Social Sciences,,,,,,,20
Wu,Jat Jat,10220834,F,19,Tai Po District,GOLDEN BAMBOO ROAD EAST,Tsui Lok Estate,1833,15018556,Higher Diploma in Marketing,,,,,,,20
Wu,Jat Ji,10220835,F,21,Sai Kung District,GOLDEN BAMBOO ROAD NORTH,Tsui Wan Estate,1834,13089893,Higher Diploma in Engineering,,,,,,,20
Wu,Jat Saam,10220836,F,22,Sha Tin District,GOLDEN BEACH PATH,Tsui Wan Estate,1835,14397963,Higher Diploma in Dental Hygiene,,,,,,,20
Wu,Jat Sam,10220837,F,21,Kwai Tsing District,GOLDEN HILL ROAD,Model Housing Estate,1836,10185127,Associate of Nursing Studies,,,,,,,20
Wu,Jat Man,10220838,M,21,Central and Western District,GOLDSMITH ROAD,Model Housing Estate,1837,12808252,Associate of Nursing Studies,,,,,,,20
